transaction_id,amount,currency,status,created_at,completed_at,reference_number
TXN0000618,94.36,USD,Pending,2025-02-19 05:38:12,,REF997726L
TXN0000619,35.96,USD,Completed,2025-11-04 20:08:17,2025-11-07 07:08:17,
TXN0000620,4.69,GBP,Completed,2025-05-27 02:07:19,2025-05-27 10:07:19,
TXN0000621,2.64,USD,Completed,2025-02-03 14:17:20,2025-02-03 18:17:20,REF256397O
TXN0000622,25.11,EUR,Completed,2025-09-29 08:11:48,2025-09-29 22:11:48,
TXN0000623,15.54,USD,Completed,2025-04-15 23:08:16,2025-04-18 22:08:16,REF404145H
TXN0000624,22.9,GBP,Completed,2025-10-23 20:23:49,2025-10-25 15:23:49,REF338963W
TXN0000625,19.61,USD,Completed,2025-02-04 21:29:41,2025-02-07 14:29:41,
TXN0000626,968.12,USD,Completed,2025-09-08 07:25:58,2025-09-10 10:25:58,REF929904D
TXN0000627,2.73,USD,Pending,2025-09-12 16:04:43,,REF999281P
TXN0000628,1.02,EUR,Pending,2025-03-04 14:24:48,,REF908554Q
TXN0000629,33.07,EUR,Completed,2025-05-03 16:09:20,2025-05-04 19:09:20,REF445495V
TXN0000630,11.42,GBP,Completed,2025-01-25 18:49:59,2025-01-26 20:49:59,REF314276J
TXN0000631,32.27,USD,Completed,2025-07-04 15:36:08,2025-07-07 07:36:08,REF519225A
TXN0000632,48.22,USD,Cancelled,2025-11-26 04:45:10,,REF122971V
TXN0000633,137.85,USD,Completed,2025-03-07 07:26:46,2025-03-07 22:26:46,REF161533I
TXN0000634,2.09,USD,Pending,2025-04-16 02:35:21,,REF671542M
TXN0000635,8.71,USD,Completed,2024-12-04 00:41:21,2024-12-05 02:41:21,
TXN0000636,38.21,GBP,Completed,2025-09-23 09:49:52,2025-09-23 10:49:52,REF948910S
TXN0000637,63.8,GBP,Completed,2025-08-11 04:42:05,2025-08-11 14:42:05,REF694175R
TXN0000638,539.25,USD,Completed,2025-11-13 20:42:16,2025-11-16 01:42:16,REF906841G
TXN0000639,84.23,USD,Completed,2025-06-24 21:33:45,2025-06-24 21:33:45,REF962305J
TXN0000640,18.45,USD,Completed,2025-01-18 10:11:32,2025-01-19 06:11:32,
TXN0000641,5.28,USD,Completed,2025-10-11 08:40:50,2025-10-12 14:40:50,REF191328V
TXN0000642,8.62,CAD,Completed,2024-12-16 07:09:21,2024-12-16 09:09:21,
TXN0000643,8.26,USD,Cancelled,2025-11-06 20:08:56,,REF498858T
TXN0000644,53.67,EUR,Pending,2024-12-04 10:06:49,,REF102088L
TXN0000645,29.53,EUR,Completed,2025-05-23 03:23:03,2025-05-24 13:23:03,
TXN0000646,2.76,EUR,Completed,2025-09-27 06:30:09,2025-09-28 13:30:09,REF831250E
TXN0000647,10.45,EUR,Pending,2025-01-12 21:23:28,,
TXN0000648,74.91,USD,Completed,2025-07-04 01:52:15,2025-07-04 01:52:15,REF495213U
TXN0000649,34.04,USD,Completed,2025-02-06 18:01:17,2025-02-09 13:01:17,REF892309Y
TXN0000650,47.13,USD,Completed,2025-02-02 02:50:26,2025-02-03 10:50:26,REF709137X
TXN0000651,35.67,JPY,Completed,2025-05-31 12:30:00,2025-05-31 23:30:00,REF309414O
TXN0000652,230.36,USD,Completed,2025-01-27 15:09:36,2025-01-28 10:09:36,REF412836B
TXN0000653,28.62,USD,Completed,2025-01-19 11:17:12,2025-01-22 08:17:12,
TXN0000654,11.26,JPY,Pending,2025-06-18 03:07:24,,REF521644E
TXN0000655,5.09,EUR,Completed,2025-01-24 20:46:44,2025-01-25 18:46:44,REF907816J
TXN0000656,29.21,GBP,Completed,2025-03-15 06:58:41,2025-03-15 09:58:41,REF120175O
TXN0000657,0.52,USD,Completed,2025-11-08 00:39:15,2025-11-09 19:39:15,REF292781U
TXN0000658,15.23,EUR,Completed,2025-09-19 08:36:06,2025-09-21 13:36:06,REF543529S
TXN0000659,14.75,EUR,Pending,2025-03-23 01:45:24,,REF215530F
TXN0000660,2.59,USD,Completed,2025-01-25 16:40:02,2025-01-28 15:40:02,
TXN0000661,4.99,USD,Completed,2025-01-14 11:15:54,2025-01-16 21:15:54,
TXN0000662,67.66,USD,Failed,2025-08-15 06:44:25,,
TXN0000663,28.39,USD,Completed,2025-08-10 11:45:58,2025-08-12 04:45:58,REF500016U
TXN0000664,23.4,EUR,Completed,2025-03-21 00:20:41,2025-03-23 18:20:41,
TXN0000665,31.8,EUR,Pending,2025-07-04 23:04:16,,REF249531J
TXN0000666,23.08,JPY,Completed,2025-10-22 08:55:45,2025-10-22 10:55:45,REF263798H
TXN0000667,129.58,USD,Completed,2024-12-21 16:11:06,,REF524745W
TXN0000668,24.17,EUR,Completed,2025-05-07 16:41:35,2025-05-08 08:41:35,REF407908H
TXN0000669,2.25,USD,Pending,2025-07-05 19:21:54,,REF144070L
TXN0000670,231.64,EUR,Completed,2025-10-13 01:55:54,2025-10-15 17:55:54,REF833911R
TXN0000671,35.01,GBP,Pending,2025-07-28 06:13:00,,
TXN0000672,8.3,USD,Pending,2025-02-20 19:32:28,,REF634795R
TXN0000673,3.06,USD,Pending,2025-07-20 11:33:51,,REF622623H
TXN0000674,36.37,USD,Pending,2025-09-01 02:32:52,,REF307183E
TXN0000675,16.85,USD,Completed,2025-04-07 21:17:46,2025-04-10 08:17:46,REF755285Q
TXN0000676,212.98,USD,Completed,2025-08-23 20:31:03,2025-08-25 11:31:03,REF608141V
TXN0000677,11.95,USD,Completed,2025-03-05 12:03:13,2025-03-06 20:03:13,
TXN0000678,5.72,USD,Failed,2025-01-19 18:31:36,,REF235067A
TXN0000679,76.99,USD,Failed,2025-04-15 10:58:24,,REF696845S
TXN0000680,80.47,USD,Completed,2025-03-08 04:44:05,2025-03-08 23:44:05,REF873048T
TXN0000681,25.87,EUR,Completed,2025-11-06 09:14:32,2025-11-08 02:14:32,REF870497P
TXN0000682,55.4,USD,Completed,2025-03-09 02:32:09,2025-03-11 17:32:09,REF296388L
TXN0000683,18.98,USD,Completed,2025-09-23 03:44:28,2025-09-24 10:44:28,
TXN0000684,28.53,USD,Pending,2025-03-05 15:43:18,,
TXN0000685,115.29,USD,Completed,2025-09-30 04:25:42,,REF901569T
TXN0000686,51.31,USD,Completed,2025-09-04 02:47:37,,
TXN0000687,15.58,EUR,Failed,2025-01-14 04:00:52,,
TXN0000688,152.71,EUR,Completed,2025-07-30 03:09:47,2025-07-31 18:09:47,REF793459H
TXN0000689,0.58,JPY,Pending,2025-03-14 08:47:51,,REF328303J
TXN0000690,436.2,USD,Pending,2025-01-29 05:20:24,,REF259704U
TXN0000691,1.55,USD,Completed,2025-07-13 02:34:00,2025-07-15 23:34:00,REF443120V
TXN0000692,7.84,USD,Pending,2025-08-27 13:11:19,,REF242011J
TXN0000693,18.89,USD,Failed,2024-12-27 10:50:27,,REF158312Q
TXN0000694,16.12,USD,Completed,2025-09-08 18:50:12,2025-09-11 18:50:12,REF547349N
TXN0000695,90.89,GBP,Completed,2025-02-10 01:51:05,2025-02-11 10:51:05,REF750579M
TXN0000696,4.11,JPY,Failed,2025-11-27 06:08:15,,REF671682B
TXN0000697,29.7,JPY,Completed,2025-07-24 03:15:33,2025-07-24 19:15:33,REF189312P
TXN0000698,8.44,USD,Failed,2025-04-20 20:34:59,,REF528334N
TXN0000699,31.27,USD,Completed,2025-06-12 16:51:40,2025-06-15 05:51:40,
TXN0000700,18.23,JPY,Completed,2024-12-17 16:14:04,2024-12-19 05:14:04,REF107054J
TXN0000701,23.09,JPY,Completed,2025-06-08 08:42:30,2025-06-08 23:42:30,REF433434H
TXN0000702,8.8,EUR,Completed,2025-10-22 23:11:49,2025-10-24 15:11:49,
TXN0000703,9.35,USD,Completed,2024-12-20 04:07:40,2024-12-22 19:07:40,REF466594B
TXN0000704,30.9,USD,Completed,2025-04-14 23:13:48,2025-04-15 21:13:48,REF253734W
TXN0000705,82.73,EUR,Pending,2025-11-03 07:51:35,,REF174430S
TXN0000706,8.19,USD,Completed,2025-02-02 18:42:06,2025-02-02 23:42:06,
TXN0000707,5.46,GBP,Pending,2025-05-15 23:23:53,,REF987754O
TXN0000708,50.41,EUR,Pending,2025-03-24 20:40:26,,REF126919O
TXN0000709,19.13,USD,Pending,2025-01-27 11:42:28,,REF430525C
TXN0000710,69.81,JPY,Completed,2024-12-22 03:23:14,2024-12-24 15:23:14,REF179918Y
TXN0000711,5.16,USD,Completed,2025-08-19 00:42:51,2025-08-19 04:42:51,REF821484R
TXN0000712,1.39,CAD,Completed,2025-08-10 10:40:23,2025-08-11 16:40:23,REF274544R
TXN0000713,9.03,USD,Completed,2025-05-08 13:42:02,2025-05-09 13:42:02,REF138838T
TXN0000714,6.36,USD,Completed,2025-08-11 01:21:01,,REF671063X
TXN0000715,17.85,USD,Pending,2025-04-07 08:59:02,,REF384424W
TXN0000716,7.73,USD,Completed,2025-05-10 19:16:19,2025-05-11 09:16:19,REF149168U
TXN0000717,61.04,USD,Completed,2025-10-26 02:04:38,2025-10-26 03:04:38,
TXN0000718,13.04,JPY,Completed,2025-08-04 07:54:42,2025-08-05 18:54:42,REF898112H
TXN0000719,25.17,GBP,Completed,2025-04-03 13:02:31,2025-04-04 11:02:31,
TXN0000720,25.44,EUR,Completed,2025-06-05 02:21:35,2025-06-07 04:21:35,REF904446X
TXN0000721,26.91,USD,Completed,2025-07-24 06:58:51,2025-07-27 03:58:51,REF817742I
TXN0000722,19.37,EUR,Completed,2024-12-25 15:52:23,2024-12-27 23:52:23,REF113052E
TXN0000723,43.2,USD,Completed,2025-10-18 13:04:49,2025-10-19 00:04:49,REF500699J
TXN0000724,6.09,EUR,Completed,2025-04-25 21:32:42,2025-04-26 23:32:42,REF459185X
TXN0000725,163.88,USD,Failed,2025-03-08 02:53:52,,REF591176J
TXN0000726,14.09,USD,Failed,2025-06-07 02:20:11,,REF899106Y
TXN0000727,2.81,USD,Completed,2025-04-15 19:37:50,2025-04-18 18:37:50,REF144627T
TXN0000728,26.63,CAD,Pending,2025-06-06 15:20:12,,REF745014C
TXN0000729,5.6,EUR,Completed,2025-08-19 14:23:28,2025-08-21 02:23:28,REF182691C
TXN0000730,54.49,JPY,Completed,2025-09-20 00:17:50,2025-09-22 01:17:50,REF200923K
TXN0000731,552.48,USD,Completed,2025-11-24 21:28:54,2025-11-26 16:28:54,
TXN0000732,6.17,USD,Completed,2025-07-17 00:10:52,2025-07-19 03:10:52,
TXN0000733,33.07,GBP,Completed,2025-07-11 08:26:25,2025-07-12 04:26:25,
TXN0000734,1.44,EUR,Completed,2025-07-10 21:21:08,2025-07-10 21:21:08,REF385880L
TXN0000735,39.68,USD,Pending,2025-07-02 17:27:10,,REF159459R
TXN0000736,5.32,EUR,Completed,2025-01-11 09:56:12,2025-01-12 10:56:12,
TXN0000737,7.87,USD,Pending,2025-10-28 17:00:24,,REF700094K
TXN0000738,3.85,USD,Completed,2025-01-31 09:46:42,2025-02-02 23:46:42,REF528001E
TXN0000739,60.23,USD,Completed,2025-07-04 07:27:26,2025-07-06 07:27:26,REF480949H
TXN0000740,91.01,USD,Completed,2025-06-01 12:21:42,2025-06-04 08:21:42,REF236042L
TXN0000741,20.8,USD,Completed,2025-01-20 21:35:30,,REF642047M
TXN0000742,5.49,USD,Completed,2024-12-19 11:19:30,2024-12-21 13:19:30,REF555053A
TXN0000743,217.95,USD,Completed,2025-09-27 19:42:21,2025-09-28 06:42:21,REF549770I
TXN0000744,6.52,EUR,Completed,2025-11-12 05:33:56,2025-11-12 06:33:56,REF715138B
TXN0000745,0.78,CAD,Completed,2025-07-03 20:43:14,2025-07-05 02:43:14,REF250116L
TXN0000746,39.95,EUR,Completed,2025-05-06 17:16:20,2025-05-07 18:16:20,REF582416Y
TXN0000747,3.83,USD,Completed,2025-11-30 04:32:33,2025-12-01 09:32:33,REF702383U
TXN0000748,88.49,CAD,Completed,2024-12-06 14:22:54,2024-12-09 10:22:54,REF239510O
TXN0000749,11.34,GBP,Completed,2025-03-09 08:27:20,2025-03-10 21:27:20,REF370311Z
TXN0000750,49.68,EUR,Failed,2025-05-20 05:56:29,,
TXN0000751,164.39,USD,Completed,2025-01-20 08:10:31,,REF336064Q
TXN0000752,3.28,EUR,Completed,2024-12-14 00:12:03,2024-12-16 22:12:03,REF464758U
TXN0000753,8.59,USD,Pending,2025-10-23 00:14:18,,REF899108K
TXN0000754,17.93,USD,Pending,2025-07-31 20:30:52,,REF819143L
TXN0000755,201.61,USD,Completed,2025-02-26 01:46:24,2025-02-27 17:46:24,REF498339A
TXN0000756,7.48,GBP,Completed,2025-09-04 09:34:03,2025-09-06 14:34:03,REF424635R
TXN0000757,8.23,USD,Completed,2025-06-14 07:05:25,2025-06-15 02:05:25,REF525831A
TXN0000758,41.15,USD,Cancelled,2025-02-12 03:51:35,,REF482904A
TXN0000759,8.45,EUR,Completed,2025-12-02 20:13:57,,REF765644C
TXN0000760,25.25,GBP,Completed,2025-07-23 09:23:22,2025-07-23 15:23:22,
TXN0000761,1.96,USD,Completed,2025-08-17 16:59:18,2025-08-18 23:59:18,REF422532O
TXN0000762,556.4,USD,Completed,2025-06-01 08:40:43,,REF483114G
TXN0000763,2.66,EUR,Cancelled,2025-02-21 22:41:51,,REF157057K
TXN0000764,12.4,USD,Failed,2025-08-06 03:58:19,,
TXN0000765,19.13,USD,Completed,2025-07-20 00:33:19,2025-07-22 02:33:19,REF879715J
TXN0000766,353.91,USD,Completed,2025-04-01 22:34:50,2025-04-03 16:34:50,REF229032R
TXN0000767,2.75,JPY,Pending,2025-11-02 13:06:17,,REF757668V
TXN0000768,393.69,USD,Failed,2025-09-10 17:32:40,,REF591475B
TXN0000769,62.54,CAD,Cancelled,2025-06-11 16:22:25,,REF988736P
TXN0000770,37.55,USD,Completed,2024-12-16 20:18:01,2024-12-16 20:18:01,REF205131S
TXN0000771,4.59,USD,Completed,2025-10-04 14:05:31,2025-10-07 04:05:31,
TXN0000772,47.31,GBP,Completed,2024-12-27 08:35:19,2024-12-29 21:35:19,
TXN0000773,6.79,USD,Cancelled,2025-01-30 04:04:41,,REF371661B
TXN0000774,134.29,USD,Completed,2025-10-10 11:26:07,2025-10-11 17:26:07,REF955089M
TXN0000775,4.68,JPY,Completed,2025-11-02 06:59:00,2025-11-03 05:59:00,
TXN0000776,16.95,JPY,Completed,2025-10-26 01:20:18,2025-10-26 21:20:18,
TXN0000777,8.73,USD,Completed,2025-03-11 20:54:50,2025-03-12 13:54:50,
TXN0000778,4.57,USD,Completed,2025-03-11 22:54:52,2025-03-11 22:54:52,
TXN0000779,61.07,USD,Pending,2025-04-19 15:22:17,,REF407584E
TXN0000780,44.84,USD,Completed,2025-01-19 17:39:51,2025-01-22 12:39:51,
TXN0000781,123.16,GBP,Completed,2025-08-07 03:31:14,2025-08-08 20:31:14,REF444201I
TXN0000782,1.39,USD,Completed,2024-12-23 12:00:02,2024-12-25 20:00:02,REF696004W
TXN0000783,99.11,USD,Completed,2025-06-01 08:32:49,,
TXN0000784,861.07,GBP,Cancelled,2025-09-03 22:59:01,,
TXN0000785,10.2,GBP,Completed,2025-09-01 08:09:38,2025-09-02 03:09:38,REF616699O
TXN0000786,344.72,USD,Failed,2025-09-27 19:38:11,,REF861241Q
TXN0000787,13.53,USD,Completed,2025-08-09 08:08:33,2025-08-10 22:08:33,REF129650Z
TXN0000788,2.56,USD,Completed,2025-04-14 11:53:42,2025-04-15 17:53:42,REF136231K
TXN0000789,12.7,USD,Completed,2025-09-03 16:23:57,2025-09-05 06:23:57,
TXN0000790,96.77,EUR,Completed,2025-03-19 10:19:35,,REF411963X
TXN0000791,5.71,USD,Completed,2024-12-26 14:21:01,2024-12-28 21:21:01,REF895461L
TXN0000792,8.16,USD,Completed,2025-06-22 21:09:29,2025-06-24 20:09:29,REF102537N
TXN0000793,48.93,USD,Completed,2025-06-30 14:42:50,2025-07-02 17:42:50,
TXN0000794,20.18,CAD,Completed,2024-12-16 04:40:53,2024-12-18 07:40:53,REF934103I
TXN0000795,48.28,EUR,Completed,2024-12-30 06:13:48,2025-01-01 15:13:48,
TXN0000796,28.7,EUR,Completed,2025-09-02 18:54:33,2025-09-05 12:54:33,REF715592W
TXN0000797,41.24,EUR,Pending,2025-08-31 00:22:58,,REF842462I
TXN0000798,10.5,USD,Completed,2025-10-13 18:39:08,2025-10-16 10:39:08,REF717902X
TXN0000799,28.43,USD,Completed,2025-07-18 06:43:42,2025-07-19 18:43:42,REF939317V
TXN0000800,5.0,GBP,Pending,2024-12-07 16:54:48,,REF326993E
TXN0000801,138.75,USD,Completed,2025-05-10 21:46:54,2025-05-12 21:46:54,
TXN0000802,7.76,EUR,Completed,2025-03-10 07:27:05,2025-03-13 03:27:05,REF178255V
TXN0000803,109.21,USD,Completed,2025-08-28 22:36:44,,REF339052I
TXN0000804,14.15,USD,Completed,2025-04-06 21:20:31,2025-04-07 17:20:31,
TXN0000805,27.19,USD,Completed,2025-09-17 01:34:09,2025-09-18 15:34:09,REF414752F
TXN0000806,9.56,JPY,Completed,2025-04-22 17:37:23,2025-04-24 19:37:23,REF882786Q
TXN0000807,4.38,USD,Completed,2025-06-19 03:41:34,2025-06-21 19:41:34,REF235022G
TXN0000808,1.47,EUR,Completed,2025-09-08 02:25:54,,REF673209J
TXN0000809,4.12,USD,Completed,2025-01-21 04:24:54,2025-01-22 05:24:54,REF367825S
TXN0000810,12.36,USD,Completed,2025-09-20 18:53:54,,REF384183M
TXN0000811,27.6,USD,Completed,2025-02-12 03:11:42,2025-02-13 13:11:42,REF935484M
TXN0000812,91.43,EUR,Completed,2024-12-15 15:21:26,2024-12-15 15:21:26,REF999762O
TXN0000813,10.29,USD,Completed,2024-12-29 10:59:54,2025-01-01 07:59:54,
TXN0000814,5.35,USD,Completed,2025-09-04 00:03:17,2025-09-04 16:03:17,
TXN0000815,2.31,USD,Completed,2025-07-04 14:03:18,2025-07-06 23:03:18,REF526090I
TXN0000816,41.27,EUR,Completed,2025-06-03 07:59:23,2025-06-05 10:59:23,REF888117Y
TXN0000817,159.94,USD,Completed,2025-09-28 08:11:03,2025-09-29 06:11:03,
TXN0000818,134.22,USD,Completed,2025-03-08 18:34:53,2025-03-11 13:34:53,REF646328Z
TXN0000819,58.26,GBP,Pending,2025-02-01 23:36:51,,
TXN0000820,52.34,USD,Completed,2025-02-14 00:50:13,2025-02-14 13:50:13,
TXN0000821,256.32,JPY,Completed,2025-03-24 18:16:41,,REF595252J
TXN0000822,33.05,GBP,Completed,2025-11-02 06:09:56,2025-11-04 10:09:56,REF546484A
TXN0000823,52.94,USD,Completed,2025-11-03 22:18:54,2025-11-06 10:18:54,REF865659C
TXN0000824,12.41,CAD,Completed,2025-10-08 09:51:01,2025-10-08 14:51:01,REF412789Z
TXN0000825,2.6,USD,Completed,2025-03-31 00:30:47,,
TXN0000826,7.2,EUR,Completed,2025-08-17 06:25:58,2025-08-20 02:25:58,
TXN0000827,19.81,GBP,Completed,2025-03-22 14:51:20,2025-03-22 22:51:20,
TXN0000828,22.0,USD,Pending,2025-01-14 11:24:46,,REF963683T
TXN0000829,361.2,USD,Pending,2025-07-11 12:35:14,,REF703829P
TXN0000830,22.69,USD,Cancelled,2025-03-11 15:45:03,,REF214835G
TXN0000831,117.71,EUR,Completed,2025-05-04 15:48:29,2025-05-06 05:48:29,REF144289O
TXN0000832,10.46,GBP,Completed,2025-08-03 11:06:05,2025-08-06 01:06:05,
TXN0000833,12.58,CAD,Completed,2025-06-09 00:07:05,2025-06-11 15:07:05,REF333593S
TXN0000834,2.74,USD,Completed,2025-09-28 02:46:08,2025-10-01 00:46:08,
TXN0000835,6.6,USD,Completed,2025-11-28 21:01:39,2025-11-30 05:01:39,
TXN0000836,44.28,GBP,Completed,2025-06-17 08:25:09,2025-06-18 13:25:09,REF470959Q
TXN0000837,20.31,GBP,Completed,2025-08-31 14:09:27,2025-09-02 01:09:27,REF118415O
TXN0000838,82.63,USD,Completed,2025-11-21 20:38:33,2025-11-22 08:38:33,REF561392V
TXN0000839,26.36,USD,Completed,2025-09-14 02:49:19,2025-09-16 00:49:19,REF219200V
TXN0000840,11.84,USD,Completed,2025-01-13 15:03:31,2025-01-15 01:03:31,REF820094Q
TXN0000841,503.93,USD,Completed,2025-04-29 21:36:26,2025-04-30 13:36:26,REF435544Z
TXN0000842,17.45,JPY,Completed,2025-07-14 02:21:18,2025-07-15 13:21:18,
TXN0000843,114.95,USD,Pending,2025-08-24 21:41:20,,
TXN0000844,11.0,USD,Completed,2025-02-18 19:45:29,2025-02-21 17:45:29,REF752959Y
TXN0000845,58.23,USD,Pending,2025-06-07 23:05:39,,
TXN0000846,80.8,USD,Cancelled,2025-10-20 16:43:21,,
TXN0000847,27.46,GBP,Completed,2025-07-27 07:11:47,2025-07-27 18:11:47,REF951405Q
TXN0000848,0.59,GBP,Completed,2025-09-20 08:01:35,2025-09-23 05:01:35,REF409226Y
TXN0000849,20.64,USD,Completed,2025-08-19 23:12:42,2025-08-21 18:12:42,REF534445T
TXN0000850,127.19,GBP,Failed,2025-07-26 16:14:09,,REF347009E
TXN0000851,44.31,USD,Completed,2025-05-12 10:57:16,2025-05-13 01:57:16,
TXN0000852,39.2,USD,Completed,2025-01-15 07:14:33,2025-01-15 14:14:33,
TXN0000853,1.52,GBP,Completed,2025-11-30 07:26:57,2025-12-01 17:26:57,REF849173R
TXN0000854,6.82,USD,Completed,2025-06-14 12:37:27,2025-06-17 10:37:27,
TXN0000855,37.23,USD,Completed,2025-08-31 14:18:04,2025-09-01 23:18:04,
TXN0000856,37.17,USD,Completed,2025-05-10 23:50:51,2025-05-12 00:50:51,REF181153R
TXN0000857,124.21,EUR,Pending,2025-02-14 04:56:57,,REF585248Q
TXN0000858,16.16,USD,Completed,2025-05-31 18:25:50,2025-06-03 17:25:50,REF487547Q
TXN0000859,36.92,GBP,Completed,2025-10-08 08:28:00,2025-10-09 05:28:00,REF676641G
TXN0000860,20.58,USD,Completed,2025-03-17 12:06:47,2025-03-18 14:06:47,REF263110A
TXN0000861,4.57,USD,Completed,2025-03-25 00:35:30,2025-03-27 03:35:30,REF289170D
TXN0000862,0.68,GBP,Completed,2025-03-17 20:39:04,2025-03-19 14:39:04,REF673761Z
TXN0000863,38.34,USD,Completed,2025-07-08 00:29:13,2025-07-10 21:29:13,REF505763U
TXN0000864,26.07,USD,Pending,2025-10-28 15:28:41,,REF127842U
TXN0000865,7.95,USD,Completed,2025-10-24 11:15:17,2025-10-24 15:15:17,REF149362O
TXN0000866,1.77,USD,Pending,2024-12-19 22:56:49,,REF250972M
TXN0000867,51.66,JPY,Completed,2025-03-13 05:25:12,2025-03-15 22:25:12,REF990804N
TXN0000868,13.48,EUR,Completed,2025-01-02 09:06:25,2025-01-02 14:06:25,
TXN0000869,46.31,USD,Completed,2024-12-17 10:37:40,2024-12-20 03:37:40,REF643754Z
TXN0000870,329.0,USD,Cancelled,2025-11-10 02:46:55,,
TXN0000871,0.81,USD,Completed,2025-07-22 20:06:49,2025-07-23 17:06:49,REF790172G
TXN0000872,7.03,USD,Completed,2025-09-07 02:41:11,2025-09-08 18:41:11,REF134324L
TXN0000873,14.67,USD,Completed,2025-07-29 11:50:13,2025-07-30 15:50:13,REF845441I
TXN0000874,178.08,USD,Cancelled,2025-09-23 02:19:55,,REF209755C
TXN0000875,1.73,USD,Completed,2025-10-18 09:33:00,2025-10-18 15:33:00,REF835639D
TXN0000876,366.42,JPY,Cancelled,2024-12-14 08:04:04,,REF992161B
TXN0000877,24.63,USD,Completed,2025-04-29 18:30:23,2025-05-01 11:30:23,REF512660Y
TXN0000878,17.39,USD,Completed,2025-01-24 12:54:30,2025-01-26 20:54:30,REF572209T
TXN0000879,14.92,USD,Pending,2025-11-05 16:20:43,,
TXN0000880,10.44,GBP,Completed,2025-03-22 02:08:44,2025-03-23 23:08:44,REF406102I
TXN0000881,96.75,USD,Pending,2025-02-16 19:09:29,,
TXN0000882,4.04,USD,Pending,2025-01-04 11:42:27,,REF548028J
TXN0000883,33.72,USD,Completed,2025-07-01 22:19:19,2025-07-02 15:19:19,REF603070G
TXN0000884,11.29,USD,Completed,2025-07-19 11:23:43,2025-07-20 02:23:43,REF622420L
TXN0000885,6.4,JPY,Completed,2024-12-06 18:38:20,2024-12-07 12:38:20,REF344864D
TXN0000886,971.62,CAD,Pending,2025-05-04 13:50:50,,
TXN0000887,37.66,USD,Completed,2025-07-24 13:18:14,2025-07-26 03:18:14,REF961557H
TXN0000888,50.4,USD,Completed,2025-10-30 08:59:51,2025-11-01 07:59:51,
TXN0000889,110.68,EUR,Completed,2025-06-08 23:00:17,2025-06-11 06:00:17,REF125130O
TXN0000890,2.38,USD,Pending,2025-03-18 20:55:11,,REF843460I
TXN0000891,278.23,EUR,Completed,2024-12-09 13:16:38,2024-12-11 10:16:38,REF781890C
TXN0000892,0.47,USD,Pending,2025-06-03 07:20:28,,REF739379D
TXN0000893,6.34,USD,Completed,2025-03-09 06:18:01,2025-03-10 02:18:01,REF180659Q
TXN0000894,10.09,USD,Completed,2025-03-04 16:26:28,2025-03-06 04:26:28,REF203685H
TXN0000895,48.07,USD,Completed,2025-09-14 15:47:46,2025-09-17 04:47:46,REF161418W
TXN0000896,27.88,GBP,Completed,2025-04-25 23:50:17,2025-04-28 13:50:17,REF401781A
TXN0000897,15.64,USD,Pending,2025-07-07 07:49:43,,REF662051M
TXN0000898,19.73,EUR,Completed,2025-08-28 09:20:31,2025-08-29 10:20:31,REF130064Z
TXN0000899,4.63,CAD,Completed,2025-01-04 10:14:31,2025-01-04 13:14:31,REF777180S
TXN0000900,2.13,GBP,Completed,2025-04-14 04:47:22,2025-04-15 04:47:22,REF574396O
TXN0000901,59.73,EUR,Cancelled,2025-01-27 10:19:34,,REF181746A
TXN0000902,56.86,USD,Completed,2025-06-08 13:07:44,2025-06-09 19:07:44,
TXN0000903,216.32,JPY,Completed,2025-11-06 10:42:23,2025-11-07 02:42:23,
TXN0000904,6.14,USD,Completed,2025-07-14 19:14:30,2025-07-17 16:14:30,
TXN0000905,56.78,USD,Completed,2025-03-26 06:18:12,2025-03-28 12:18:12,REF541425P
TXN0000906,13.12,EUR,Completed,2025-09-17 14:37:49,2025-09-19 23:37:49,REF443301E
TXN0000907,119.79,USD,Completed,2025-09-12 14:06:51,2025-09-14 01:06:51,
TXN0000908,93.03,USD,Pending,2025-05-13 16:06:59,,REF580165J
TXN0000909,27.57,JPY,Completed,2025-12-02 04:56:58,,
TXN0000910,12.07,GBP,Completed,2025-06-23 11:47:28,2025-06-25 12:47:28,
TXN0000911,84.89,USD,Completed,2025-04-25 21:31:19,2025-04-27 18:31:19,REF774072M
TXN0000912,53.0,EUR,Completed,2025-08-25 05:44:45,2025-08-26 01:44:45,REF609573V
TXN0000913,7.19,JPY,Completed,2025-01-07 21:37:21,2025-01-08 08:37:21,
TXN0000914,2.74,JPY,Pending,2024-12-14 23:04:22,,REF439084A
TXN0000915,13.03,EUR,Completed,2024-12-28 12:40:50,2024-12-28 20:40:50,REF318403Z
TXN0000916,195.02,GBP,Failed,2025-01-07 15:45:51,,
TXN0000917,112.14,USD,Completed,2025-01-06 15:40:17,2025-01-09 11:40:17,
TXN0000918,3.79,USD,Completed,2025-04-03 23:47:07,2025-04-05 07:47:07,REF389399M
TXN0000919,3.48,EUR,Completed,2025-11-30 18:51:35,,
TXN0000920,135.91,USD,Completed,2024-12-07 09:30:40,2024-12-08 18:30:40,REF716940O
TXN0000921,3.66,USD,Pending,2025-06-12 13:39:23,,
TXN0000922,43.12,EUR,Completed,2025-07-03 21:43:54,2025-07-05 14:43:54,
TXN0000923,7.97,EUR,Completed,2025-10-03 17:34:30,2025-10-06 10:34:30,
TXN0000924,227.14,GBP,Completed,2025-06-12 11:01:34,2025-06-12 18:01:34,
